ENSG00000118473	0	0.00397905759162304	-1.99382367747556
ENSG00000162426	0	0.00419394435351882	-2.68392994608577
ENSG00000157191	0	0.413746871648194	1.17191050025395
ENSG00000169504	0	0.579159973542474	-1.12168363777347
ENSG00000142920	0	0.908302847144902	-1.06267526431694
ENSG00000186094	0	0.588	-1.25570960322583
ENSG00000173406	0	0.910783754344105	-1.04169779939677
ENSG00000069702	0	0.0132682629251182	-1.42391768141248
ENSG00000137992	0	0.941664635632464	-1.02866766746294
ENSG00000143363	0	0.966521578070013	1.0167050906423
ENSG00000228560	0	0.4602019518249	-1.43120943058763
ENSG00000143207	0	0.64202056131523	1.12435011241101
ENSG00000116667	0	0.00232558139534884	-2.1942130409266
ENSG00000224260	0	0.40669099756691	-1.4648665432883
ENSG00000183814	0	0.976424964745485	1.01225024951283
ENSG00000131591	0	0.969548517675199	-1.02187800045553
ENSG00000067606	0	0.000623052959501558	-6.6435791049995
ENSG00000142611	0	0.00313516024152346	-3.16253426758048
ENSG00000116237	0	0.563736263736264	1.12281578281693
ENSG00000171735	0	0.189669421487603	-1.26560086808259
ENSG00000235185	0	0.891320670763926	1.05270165135503
ENSG00000158828	0	0.951493256262043	-1.02510995260639
ENSG00000117242	0	0.540940594059406	-1.37841675903778
ENSG00000090686	0	0.827995460706743	1.06457828258684
ENSG00000133216	0	0.00353278869507618	-2.732529175657
ENSG00000117632	0	0.0892199017199017	-1.76171948752303
ENSG00000090273	0	0.778645473393227	1.07727297925124
ENSG00000158161	0	0.920937771198121	1.03342127449866
ENSG00000159023	0	0.824364578274243	1.07171706749492
ENSG00000134644	0	0.959488448844884	-1.02017723723496
ENSG00000121774	0	0.710951314393493	-1.10125726340165
ENSG00000121904	0	0.000623052959501558	-6.43008398410176
ENSG00000116560	0	0.227344241661422	1.23708690258083
ENSG00000054118	0	0.977542468856172	-1.01002439428104
ENSG00000223944	0	0.461774211523459	-1.42657984170447
ENSG00000127603	0	0.00232558139534884	-2.58167800864403
ENSG00000186409	0	0.000804289544235925	-5.42911431401203
ENSG00000142949	0	0.135073049710558	-1.56723244301542
ENSG00000187147	0	0.000623052959501558	-4.65234548302192
ENSG00000159592	0	0.858929688197981	-1.05174316351075
ENSG00000269113	0	0.000623052959501558	-5.44030671397686
ENSG00000185104	0	0.216693163751987	1.23354012105072
ENSG00000169213	0	0.00677907178863202	-2.25207163363616
ENSG00000116171	0	0.903675250281064	1.05193756424392
ENSG00000116205	0	0.928085826930853	-1.02961444059157
ENSG00000162402	0	0.518901660280971	-1.15417834256416
ENSG00000172456	0	0.857941001191895	1.06861336056888
ENSG00000162607	0	0.443843069873998	-1.1660295843905
ENSG00000142856	0	0.746473211022586	-1.09040558266076
ENSG00000158966	0	0.000623052959501558	-10.016233069445
ENSG00000116678	0	0.80349640872747	-1.09025110360498
ENSG00000033122	0	0.0989344752041426	-1.41120571206803
ENSG00000172260	0	0.000623052959501558	-5.46440455332913
ENSG00000184005	0	0.00513630975898854	-1.79248856538732
ENSG00000142892	0	0.976655771936992	-1.01119708559908
ENSG00000117114	0	0.00339366515837104	-3.15954822297051
ENSG00000153904	0	0.0069240090012117	-1.97571208398957
ENSG00000016602	0	0.655155007781937	-1.31096741142176
ENSG00000237505	0	0.13293065289561	-1.28131352031371
ENSG00000171488	0	0.155569328847176	-1.22391203037332
ENSG00000271949	0	0.251909551538985	-1.20759388025798
ENSG00000154511	0	0.0397684839432412	-1.34496911427914
ENSG00000023909	0	0.935763932139209	-1.02608927967055
ENSG00000235501	0	0.000623052959501558	-7.6157722705128
ENSG00000162631	0	0.000623052959501558	-6.74505579191174
ENSG00000065135	0	0.32808594013918	1.18837112974097
ENSG00000177301	0	0.534108565986667	-1.38212694086267
ENSG00000116473	0	0.852019530887852	1.13825407014352
ENSG00000155366	0	0.951406618815935	-1.02420628856444
ENSG00000271810	0	0.315776881536674	-1.49525666961893
ENSG00000116793	0	0.97547699470513	1.0128158390606
ENSG00000065183	0	0.963703014081229	-1.0141429827817
ENSG00000134250	0	0.091826386776189	-1.29356969211913
ENSG00000223804	0	0.00232558139534884	-4.17557164507178
ENSG00000174827	0	0.303547733780292	-1.52790268921484
ENSG00000215863	0	0.00744735490498202	-1.51962619952714
ENSG00000163113	0	0.288711752931084	-1.19637838413891
ENSG00000143549	0	0.335242497320472	-1.19780428620578
ENSG00000160766	0	0.874814730361418	-1.06363796296846
ENSG00000198952	0	0.989795918367347	1.00490042286173
ENSG00000143226	0	0.000623052959501558	6.01436971288539
ENSG00000185630	0	0.000804289544235925	-3.07022659496314
ENSG00000215838	0	0.874814730361418	1.05551614951369
ENSG00000117501	0	0.903675250281064	-1.12188155676376
ENSG00000197959	0	0.0118208861750431	-1.49490551290412
ENSG00000120332	0	0.835833255210775	-1.16155040541881
ENSG00000198797	0	0.00232558139534884	-4.95226718941769
ENSG00000075391	0	0.00620067643742954	-1.56408332879205
ENSG00000057252	0	0.147116850506681	1.30057413958024
ENSG00000198216	0	0.683911722373261	-1.29120245694907
ENSG00000121446	0	0.24705793030142	-1.57736025673452
ENSG00000116698	0	0.881814829522891	-1.05148127570067
ENSG00000073756	0	0.000623052959501558	-4.76702711097397
ENSG00000177888	0	0.495224450811843	1.16617600563662
ENSG00000151414	0	0.891320670763926	1.05241808749588
ENSG00000231718	0	0.958149259373007	-1.05273772016061
ENSG00000077157	0	0.976424964745485	1.01268641721603
ENSG00000054392	0	0.00232558139534884	-4.44901564631415
ENSG00000228792	0	0.509686684073107	-1.35924795021136
ENSG00000123685	0	0.874814730361418	1.08455793800541
ENSG00000042781	0	0.519383799224648	-1.38991121188453
ENSG00000196482	0	0.000623052959501558	-5.84133994605612
ENSG00000136628	0	0.752549905289232	1.09063360202194
ENSG00000236230	0	0.619842696629214	1.25786840081253
ENSG00000154370	0	0.857941001191895	1.06497851880342
ENSG00000069248	0	0.563736263736264	1.12951444523362
ENSG00000270106	0	0.121127691726483	1.27013879682367
ENSG00000229228	0	0.973743770289424	1.03293819321996
ENSG00000143669	0	0.359012666450146	-1.16485666965523
ENSG00000116984	0	0.906589023611997	-1.04515650951503
ENSG00000224625	0	0.433057660054364	-1.44471957713754
ENSG00000162849	0	0.103032697816853	-1.52307470664398
ENSG00000162714	0	0.488483685220729	-1.15923803953356
ENSG00000177174	0	0.4602019518249	-1.43120943058763
ENSG00000238009	0	0.903687264365357	-1.12104154997577
ENSG00000233750	0	0.723541293494417	-1.27095658165074
ENSG00000228463	0	0.966521578070013	1.0401650520571
ENSG00000237094	0	0.983465534577142	1.02032474035663
